recording_id,root_area_id,EdgeStdFCV,FCS,Subject,FU_DCApost,Hard_OO_fraction,Reciprocity,LogOutIn
subject_13,50,0.3027270268044837,0.2679155235050707,13,-0.0371807576793496,0.1890138509483052,0.6062304575309495,0.0617126375792284
subject_13,52,0.3539718069218756,0.1211411022856161,13,0.0229285731877728,0.0,0.6922380442834801,-0.4585702032657102
subject_13,58,0.3641649756030454,0.1339168807485574,13,0.0201313851298602,0.5874043077721551,0.2855520954975996,1.159204473493397
subject_13,60,0.3134957205541595,0.255778659323089,13,-0.0072136512663019,0.0,0.7786430254382812,-0.4673245385335968
subject_13,61,0.3485498446803723,0.2010768858865158,13,-0.0138945566175702,0.3762819409261946,0.2872777354221489,1.1009020558908085
subject_13,62,0.3236893287563381,0.2819079010056782,13,0.0105377604467409,0.4490328364384475,0.4657326422012022,0.062603408039986
subject_13,64,0.3766592101733778,0.1432340288223827,13,0.0117096108373057,0.6016475433951162,0.1881435716387172,1.1935842406360009
subject_13,65,0.3262911150630772,0.1495779681939428,13,0.0039502495574506,0.2989853962974133,0.711076769518942,0.0732786642608264
subject_13,66,0.3248063358621678,0.2128111369988086,13,-0.0134674212584291,0.2361767615697482,0.4376575758757761,0.53629429988072
subject_13,71,0.2649574198147182,0.2761187059952633,13,0.0168078914192731,0.0,0.69832564249098,-0.3078019974278909
subject_14,0,0.3072397289574019,0.2617846048151735,14,-0.0030489926023497,0.6483024070776124,0.3470360856469893,0.8563093482399544
subject_14,1,0.3349873205554715,0.4045627895327068,14,-0.0091327679140489,0.4308129577222696,0.3348670034806844,0.6630431016724817
subject_14,2,0.345249691275497,0.4787177507969613,14,-0.0145179853385605,0.3475244264351681,0.6229648782632832,0.1043438389581579
