epsilon,run,layer,energy_well_width,delta_u,n_dynamic_fc_windows
0.6,36,Layer 4,0.28910867029210585,2.0,169
0.6,37,Layer 4,0.6226955975522279,2.0,169
0.6,38,Layer 4,0.3780651842281384,2.0,169
0.6,39,Layer 4,0.6226955975522279,2.0,169
0.6,40,Layer 4,0.31134779877611396,2.0,169
0.6,41,Layer 4,0.17791302787206498,2.0,169
0.6,42,Layer 4,0.1779130278720651,2.0,169
0.6,43,Layer 4,0.5114999551321873,2.0,169
0.6,44,Layer 4,0.7783694969402849,2.0,169
0.6,45,Layer 4,0.4892608266481791,2.0,169
0.6,46,Layer 4,0.5559782121002035,2.0,169
0.6,47,Layer 4,0.17791302787206498,2.0,169
0.6,48,Layer 4,0.24463041332408964,2.0,169
0.6,49,Layer 4,0.489260826648179,2.0,169
0.65,0,Layer 1,0.5441822048268901,2.0,169
0.65,1,Layer 1,1.1972008506191583,2.0,169
0.65,2,Layer 1,0.5713913150682348,2.0,169
0.65,3,Layer 1,0.2720911024134449,2.0,169
0.65,4,Layer 1,0.1904637716894113,2.0,169
0.65,5,Layer 1,0.2448819921721006,2.0,169
0.65,6,Layer 1,0.32650932289613405,2.0,169
0.65,7,Layer 1,0.24488199217210038,2.0,169
0.65,8,Layer 1,0.6802277560336127,2.0,169
0.65,9,Layer 1,1.0067370789297465,2.0,169
0.65,10,Layer 1,0.2720911024134449,2.0,169
0.65,11,Layer 1,0.3537184331374783,2.0,169
0.65,12,Layer 1,0.21767288193075585,2.0,169
0.65,13,Layer 1,1.5509192837566366,2.0,169
0.65,14,Layer 1,0.24488199217210038,2.0,169
0.65,15,Layer 1,1.4692919530326032,2.0,169
0.65,16,Layer 1,1.5237101735152923,2.0,169
0.65,17,Layer 1,0.21767288193075607,2.0,169
0.65,18,Layer 1,0.6530186457922682,2.0,169
0.65,19,Layer 1,1.414873732549914,2.0,169
0.65,20,Layer 1,0.9251097482057131,2.0,169
0.65,21,Layer 1,0.925109748205713,2.0,169
0.65,22,Layer 1,0.21767288193075607,2.0,169
0.65,23,Layer 1,0.7618550867576459,2.0,169
0.65,24,Layer 1,1.3876646223085696,2.0,169
0.65,25,Layer 1,0.3537184331374785,2.0,169
0.65,26,Layer 1,1.5237101735152923,2.0,169
0.65,27,Layer 1,0.2448819921721006,2.0,169
0.65,28,Layer 1,0.8706915277230243,2.0,169
0.65,29,Layer 1,0.21767288193075585,2.0,169
0.65,30,Layer 1,0.6258095355509237,2.0,169
0.65,31,Layer 1,0.979527968688402,2.0,169
0.65,32,Layer 1,1.0611552994124356,2.0,169
0.65,33,Layer 1,0.24488199217210038,2.0,169
0.65,34,Layer 1,0.2448819921721006,2.0,169
0.65,35,Layer 1,0.27209110241344503,2.0,169
0.65,36,Layer 1,1.4692919530326032,2.0,169
0.65,37,Layer 1,0.32650932289613377,2.0,169
0.65,38,Layer 1,0.5713913150682346,2.0,169
0.65,39,Layer 1,0.9523188584470575,2.0,169
0.65,40,Layer 1,1.2788281813431919,2.0,169
0.65,41,Layer 1,0.7618550867576461,2.0,169
0.65,42,Layer 1,0.5441822048268903,2.0,169
0.65,43,Layer 1,1.4692919530326032,2.0,169
0.65,44,Layer 1,0.24488199217210038,2.0,169
0.65,45,Layer 1,0.24488199217210038,2.0,169
0.65,46,Layer 1,0.5986004253095791,2.0,169
0.65,47,Layer 1,1.033946189171091,2.0,169
0.65,48,Layer 1,0.5986004253095792,2.0,169
0.65,49,Layer 1,1.0611552994124358,2.0,169
0.65,0,Layer 2,0.4696897949061265,2.0,169
0.65,1,Layer 2,0.29889350584935315,2.0,169
0.65,2,Layer 2,0.29889350584935315,2.0,169
0.65,3,Layer 2,0.14944675292467668,2.0,169
0.65,4,Layer 2,0.12809721679258002,2.0,169
0.65,5,Layer 2,0.14944675292467668,2.0,169
0.65,6,Layer 2,0.4056411865098365,2.0,169
0.65,7,Layer 2,0.12809721679258002,2.0,169
0.65,8,Layer 2,0.3202430419814498,2.0,169
0.65,9,Layer 2,0.2775439697172566,2.0,169
0.65,10,Layer 2,0.14944675292467668,2.0,169
0.65,11,Layer 2,0.14944675292467668,2.0,169
0.65,12,Layer 2,0.17079628905677335,2.0,169
0.65,13,Layer 2,0.9820786620764461,2.0,169
0.65,14,Layer 2,0.14944675292467668,2.0,169
0.65,15,Layer 2,1.0247777343406395,2.0,169
0.65,16,Layer 2,0.7685833007554796,2.0,169
0.65,17,Layer 2,0.17079628905677335,2.0,169
0.65,18,Layer 2,0.5550879394345131,2.0,169
0.65,19,Layer 2,0.8326319091517695,2.0,169
0.65,20,Layer 2,1.302321704057896,2.0,169
0.65,21,Layer 2,0.8326319091517695,2.0,169
0.65,22,Layer 2,0.17079628905677335,2.0,169
0.65,23,Layer 2,0.5123888671703198,2.0,169
0.65,24,Layer 2,0.9180300536801562,2.0,169
0.65,25,Layer 2,0.2134953613209667,2.0,169
0.65,26,Layer 2,0.5337384033024164,2.0,169
0.65,27,Layer 2,0.17079628905677324,2.0,169
0.65,28,Layer 2,0.5764374755666096,2.0,169
0.65,29,Layer 2,0.14944675292467668,2.0,169
0.65,30,Layer 2,0.6618356200949963,2.0,169
0.65,31,Layer 2,0.4910393310382231,2.0,169
0.65,32,Layer 2,0.3415925781135465,2.0,169
0.65,33,Layer 2,0.17079628905677335,2.0,169
0.65,34,Layer 2,0.17079628905677324,2.0,169
0.65,35,Layer 2,0.1921458251888699,2.0,169
0.65,36,Layer 2,0.7258842284912863,2.0,169
0.65,37,Layer 2,0.2134953613209667,2.0,169
0.65,38,Layer 2,0.8112823730196728,2.0,169
0.65,39,Layer 2,0.5977870116987063,2.0,169
0.65,40,Layer 2,0.29889350584935315,2.0,169
0.65,41,Layer 2,0.5764374755666097,2.0,169
0.65,42,Layer 2,0.5550879394345131,2.0,169
0.65,43,Layer 2,0.7472337646233829,2.0,169
0.65,44,Layer 2,0.17079628905677324,2.0,169
0.65,45,Layer 2,0.17079628905677335,2.0,169
0.65,46,Layer 2,0.21349536132096647,2.0,169
0.65,47,Layer 2,0.9180300536801562,2.0,169
0.65,48,Layer 2,0.29889350584935315,2.0,169
0.65,49,Layer 2,0.6404860839628996,2.0,169
0.65,0,Layer 3,0.16674066392347187,2.0,169
0.65,1,Layer 3,0.2964278469750611,2.0,169
0.65,2,Layer 3,0.2223208852312959,2.0,169
0.65,3,Layer 3,0.14821392348753049,2.0,169
0.65,4,Layer 3,0.11116044261564784,2.0,169
0.65,5,Layer 3,0.14821392348753049,2.0,169
0.65,6,Layer 3,0.38906154915476765,2.0,169
0.65,7,Layer 3,0.1296871830515891,2.0,169
0.65,8,Layer 3,0.31495458741100246,2.0,169
0.65,9,Layer 3,0.20379414479535446,2.0,169
0.65,10,Layer 3,0.18526740435941313,2.0,169
0.65,11,Layer 3,0.11116044261564784,2.0,169
0.65,12,Layer 3,0.14821392348753049,2.0,169
0.65,13,Layer 3,1.13013116659242,2.0,169
0.65,14,Layer 3,0.14821392348753049,2.0,169
0.65,15,Layer 3,0.8707568004892418,2.0,169
0.65,16,Layer 3,0.6669626556938872,2.0,169
0.65,17,Layer 3,0.16674066392347187,2.0,169
0.65,18,Layer 3,0.5743289535141807,2.0,169
0.65,19,Layer 3,0.8337033196173591,2.0,169
0.65,20,Layer 3,0.889283540925183,2.0,169
0.65,21,Layer 3,0.6299091748220047,2.0,169
0.65,22,Layer 3,0.16674066392347187,2.0,169
0.65,23,Layer 3,0.37053480871882627,2.0,169
0.65,24,Layer 3,0.8707568004892418,2.0,169
0.65,25,Layer 3,0.16674066392347187,2.0,169
0.65,26,Layer 3,0.5372754726422981,2.0,169
0.65,27,Layer 3,0.16674066392347187,2.0,169
0.65,28,Layer 3,0.5002219917704155,2.0,169
0.65,29,Layer 3,0.11116044261564784,2.0,169
0.65,30,Layer 3,0.6113824343860633,2.0,169
0.65,31,Layer 3,0.44464177046259157,2.0,169
0.65,32,Layer 3,0.31495458741100235,2.0,169
0.65,33,Layer 3,0.1296871830515891,2.0,169
0.65,34,Layer 3,0.12968718305158922,2.0,169
0.65,35,Layer 3,0.16674066392347187,2.0,169
0.65,36,Layer 3,0.7781230983095353,2.0,169
0.65,37,Layer 3,0.14821392348753049,2.0,169
0.65,38,Layer 3,0.592855693950122,2.0,169
0.65,39,Layer 3,0.4261150300266502,2.0,169
0.65,40,Layer 3,0.6299091748220047,2.0,169
0.65,41,Layer 3,0.6113824343860633,2.0,169
0.65,42,Layer 3,0.38906154915476765,2.0,169
0.65,43,Layer 3,0.7595963578735938,2.0,169
0.65,44,Layer 3,0.14821392348753037,2.0,169
0.65,45,Layer 3,0.1296871830515891,2.0,169
0.65,46,Layer 3,0.22232088523129578,2.0,169
0.65,47,Layer 3,0.8522300600533004,2.0,169
0.65,48,Layer 3,0.352008068282885,2.0,169
0.65,49,Layer 3,0.5372754726422981,2.0,169
0.65,0,Layer 4,0.5037544575786475,2.0,169
0.65,1,Layer 4,1.0304068450472332,2.0,169
0.65,2,Layer 4,0.45795859779877035,2.0,169
0.65,3,Layer 4,0.16028550922956974,2.0,169
0.65,4,Layer 4,0.11448964944969264,2.0,169
0.65,5,Layer 4,0.20608136900944685,2.0,169
0.65,6,Layer 4,0.3434689483490777,2.0,169
0.65,7,Layer 4,0.1831834391195083,2.0,169
0.65,8,Layer 4,0.36636687823901626,2.0,169
0.65,9,Layer 4,0.22897929889938506,2.0,169
0.65,10,Layer 4,0.16028550922956974,2.0,169
0.65,11,Layer 4,0.22897929889938518,2.0,169
0.65,12,Layer 4,0.16028550922956974,2.0,169
0.65,13,Layer 4,1.0304068450472332,2.0,169
0.65,14,Layer 4,0.1831834391195083,2.0,169
0.65,15,Layer 4,0.7098358265880941,2.0,169
0.65,16,Layer 4,0.7785296162579096,2.0,169
0.65,17,Layer 4,0.2289792988993854,2.0,169
0.65,18,Layer 4,0.9846109852673564,2.0,169
0.65,19,Layer 4,1.0991006347170487,2.0,169
0.65,20,Layer 4,1.1448964944969258,2.0,169
0.65,21,Layer 4,0.6411420369182785,2.0,169
0.65,22,Layer 4,0.1831834391195083,2.0,169
0.65,23,Layer 4,0.3892648081289547,2.0,169
0.65,24,Layer 4,0.7327337564780324,2.0,169
0.65,25,Layer 4,0.25187722878932384,2.0,169
0.65,26,Layer 4,0.5495503173585243,2.0,169
0.65,27,Layer 4,0.20608136900944685,2.0,169
0.65,28,Layer 4,0.5953461771384014,2.0,169
0.65,29,Layer 4,0.1831834391195083,2.0,169
0.65,30,Layer 4,0.709835826588094,2.0,169
0.65,31,Layer 4,0.572448247248463,2.0,169
0.65,32,Layer 4,0.2747751586792623,2.0,169
0.65,33,Layer 4,0.2747751586792623,2.0,169
0.65,34,Layer 4,0.20608136900944674,2.0,169
0.65,35,Layer 4,0.20608136900944674,2.0,169
0.65,36,Layer 4,1.0762027048271103,2.0,169
0.65,37,Layer 4,0.1831834391195083,2.0,169
0.65,38,Layer 4,0.5953461771384014,2.0,169
0.65,39,Layer 4,0.6411420369182785,2.0,169
0.65,40,Layer 4,0.6640399668082169,2.0,169
0.65,41,Layer 4,0.6411420369182784,2.0,169
0.65,42,Layer 4,0.36636687823901615,2.0,169
0.65,43,Layer 4,1.1906923542768029,2.0,169
0.65,44,Layer 4,0.18318343911950807,2.0,169
0.65,45,Layer 4,0.16028550922956974,2.0,169
0.65,46,Layer 4,0.847223405927725,2.0,169
0.65,47,Layer 4,0.8701213358176637,2.0,169
0.65,48,Layer 4,0.3892648081289547,2.0,169
0.65,49,Layer 4,0.5266523874685858,2.0,169
0.7,0,Layer 1,0.592589619283275,2.0,169
0.7,1,Layer 1,1.6161535071362045,2.0,169
0.7,2,Layer 1,1.1313074549953432,2.0,169
0.7,3,Layer 1,1.5084099399937907,2.0,169
0.7,4,Layer 1,0.3501665932128444,2.0,169
0.7,5,Layer 1,1.4276022646369806,2.0,169
0.7,6,Layer 1,1.5353458317793942,2.0,169
0.7,7,Layer 1,0.9696921042817227,2.0,169
0.7,8,Layer 1,0.3771024849984478,2.0,169
0.7,9,Layer 1,0.26935891785603416,2.0,169
0.7,10,Layer 1,0.35016659321284416,2.0,169
0.7,11,Layer 1,0.29629480964163757,2.0,169
0.7,12,Layer 1,1.589217615350601,2.0,169
0.7,13,Layer 1,0.8080767535681023,2.0,169
0.7,14,Layer 1,0.8350126453537057,2.0,169
0.7,15,Layer 1,0.26935891785603405,2.0,169
0.7,16,Layer 1,0.6733972946400854,2.0,169
0.7,17,Layer 1,1.4545381564225839,2.0,169
0.7,18,Layer 1,1.6430893989218078,2.0,169
0.7,19,Layer 1,0.5117819439264648,2.0,169
0.7,20,Layer 1,0.29629480964163757,2.0,169
0.7,21,Layer 1,0.4309742685696544,2.0,169
0.7,22,Layer 1,0.21548713428482724,2.0,169
0.7,23,Layer 1,0.861948537139309,2.0,169
0.7,24,Layer 1,1.5892176153506012,2.0,169
0.7,25,Layer 1,1.131307454995343,2.0,169
0.7,26,Layer 1,1.2659869139233604,2.0,169
0.7,27,Layer 1,0.21548713428482724,2.0,169
0.7,28,Layer 1,1.5622817235649975,2.0,169
0.7,29,Layer 1,0.5656537274976717,2.0,169
0.7,30,Layer 1,0.8888844289249125,2.0,169
0.7,31,Layer 1,0.3771024849984477,2.0,169
0.7,32,Layer 1,0.457910160355258,2.0,169
0.7,33,Layer 1,1.508409939993791,2.0,169
0.7,34,Layer 1,0.21548713428482724,2.0,169
0.7,35,Layer 1,1.5622817235649977,2.0,169
0.7,36,Layer 1,0.26935891785603405,2.0,169
0.7,37,Layer 1,1.5892176153506012,2.0,169
0.7,38,Layer 1,0.5925896192832749,2.0,169
0.7,39,Layer 1,0.37710248499844756,2.0,169
0.7,40,Layer 1,0.861948537139309,2.0,169
0.7,41,Layer 1,1.6161535071362043,2.0,169
0.7,42,Layer 1,1.4814740482081874,2.0,169
0.7,43,Layer 1,0.3771024849984477,2.0,169
0.7,44,Layer 1,0.26935891785603405,2.0,169
0.7,45,Layer 1,0.24242302607043076,2.0,169
0.7,46,Layer 1,0.592589619283275,2.0,169
0.7,47,Layer 1,1.4814740482081874,2.0,169
0.7,48,Layer 1,0.5656537274976716,2.0,169
0.7,49,Layer 1,1.508409939993791,2.0,169
0.7,0,Layer 2,0.8095813009976436,2.0,169
0.7,1,Layer 2,0.6391431323665608,2.0,169
0.7,2,Layer 2,0.4900097348143633,2.0,169
0.7,3,Layer 2,0.5752288191299045,2.0,169
0.7,4,Layer 2,0.4687049637354779,2.0,169
0.7,5,Layer 2,0.5326192769721338,2.0,169
0.7,6,Layer 2,0.5752288191299046,2.0,169
0.7,7,Layer 2,1.1930671804175799,2.0,169
0.7,8,Layer 2,0.298266795104395,2.0,169
0.7,9,Layer 2,0.21304771078885365,2.0,169
0.7,10,Layer 2,0.5539240480510192,2.0,169
0.7,11,Layer 2,0.17043816863108285,2.0,169
0.7,12,Layer 2,0.660447903445446,2.0,169
0.7,13,Layer 2,0.8308860720765289,2.0,169
0.7,14,Layer 2,0.894800385313185,2.0,169
0.7,15,Layer 2,0.17043816863108285,2.0,169
0.7,16,Layer 2,1.19306718041758,2.0,169
0.7,17,Layer 2,0.6178383612876753,2.0,169
0.7,18,Layer 2,0.5539240480510192,2.0,169
0.7,19,Layer 2,0.17043816863108285,2.0,169
0.7,20,Layer 2,0.19174293970996825,2.0,169
0.7,21,Layer 2,0.2556572529466242,2.0,169
0.7,22,Layer 2,0.12782862647331228,2.0,169
0.7,23,Layer 2,0.8095813009976436,2.0,169
0.7,24,Layer 2,0.5539240480510192,2.0,169
0.7,25,Layer 2,0.6604479034454461,2.0,169
0.7,26,Layer 2,0.5539240480510192,2.0,169
0.7,27,Layer 2,0.17043816863108296,2.0,169
0.7,28,Layer 2,0.7882765299187582,2.0,169
0.7,29,Layer 2,0.7243622166821022,2.0,169
0.7,30,Layer 2,0.5752288191299046,2.0,169
0.7,31,Layer 2,0.17043816863108285,2.0,169
0.7,32,Layer 2,0.298266795104395,2.0,169
0.7,33,Layer 2,0.7669717588398729,2.0,169
0.7,34,Layer 2,0.23435248186773905,2.0,169
0.7,35,Layer 2,0.59653359020879,2.0,169
0.7,36,Layer 2,0.12782862647331228,2.0,169
0.7,37,Layer 2,0.9800194696287264,2.0,169
0.7,38,Layer 2,0.5752288191299045,2.0,169
0.7,39,Layer 2,0.6178383612876753,2.0,169
0.7,40,Layer 2,0.6391431323665607,2.0,169
0.7,41,Layer 2,0.5539240480510192,2.0,169
0.7,42,Layer 2,0.6604479034454461,2.0,169
0.7,43,Layer 2,0.19174293970996825,2.0,169
0.7,44,Layer 2,0.25565725294662445,2.0,169
0.7,45,Layer 2,0.17043816863108285,2.0,169
0.7,46,Layer 2,0.532619276972134,2.0,169
0.7,47,Layer 2,0.8734956142342996,2.0,169
0.7,48,Layer 2,0.3621811083410511,2.0,169
0.7,49,Layer 2,0.6817526745243314,2.0,169
0.7,0,Layer 3,0.9557548546806325,2.0,169
0.7,1,Layer 3,0.918274272144137,2.0,169
0.7,2,Layer 3,0.5059878642426878,2.0,169
0.7,3,Layer 3,0.5809490293156786,2.0,169
0.7,4,Layer 3,0.14992233014598166,2.0,169
0.7,5,Layer 3,0.5059878642426877,2.0,169
0.7,6,Layer 3,0.5622087380474308,2.0,169
0.7,7,Layer 3,0.918274272144137,2.0,169
0.7,8,Layer 3,0.2623640777554678,2.0,169
0.7,9,Layer 3,0.14992233014598166,2.0,169
0.7,10,Layer 3,0.5434684467791833,2.0,169
0.7,11,Layer 3,0.13118203887773405,2.0,169
0.7,12,Layer 3,0.7870922332664031,2.0,169
0.7,13,Layer 3,0.7121310681934124,2.0,169
0.7,14,Layer 3,0.7683519419981555,2.0,169
0.7,15,Layer 3,0.13118203887773394,2.0,169
0.7,16,Layer 3,1.0869368935583663,2.0,169
0.7,17,Layer 3,0.6559101943886694,2.0,169
0.7,18,Layer 3,0.543468446779183,2.0,169
0.7,19,Layer 3,0.187402912682477,2.0,169
0.7,20,Layer 3,0.16866262141422927,2.0,169
0.7,21,Layer 3,0.22488349521897244,2.0,169
0.7,22,Layer 3,0.11244174760948622,2.0,169
0.7,23,Layer 3,0.6184296118521739,2.0,169
0.7,24,Layer 3,0.5809490293156785,2.0,169
0.7,25,Layer 3,0.6184296118521739,2.0,169
0.7,26,Layer 3,0.48724757297444005,2.0,169
0.7,27,Layer 3,0.13118203887773394,2.0,169
0.7,28,Layer 3,0.8058325245346509,2.0,169
0.7,29,Layer 3,0.5434684467791832,2.0,169
0.7,30,Layer 3,0.6746504856569171,2.0,169
0.7,31,Layer 3,0.18740291268247689,2.0,169
0.7,32,Layer 3,0.20614320395072472,2.0,169
0.7,33,Layer 3,0.6559101943886694,2.0,169
0.7,34,Layer 3,0.18740291268247689,2.0,169
0.7,35,Layer 3,0.5996893205839262,2.0,169
0.7,36,Layer 3,0.13118203887773394,2.0,169
0.7,37,Layer 3,0.9557548546806324,2.0,169
0.7,38,Layer 3,0.5247281555109355,2.0,169
0.7,39,Layer 3,0.22488349521897244,2.0,169
0.7,40,Layer 3,0.6746504856569171,2.0,169
0.7,41,Layer 3,0.5434684467791832,2.0,169
0.7,42,Layer 3,0.6371699031204217,2.0,169
0.7,43,Layer 3,0.16866262141422927,2.0,169
0.7,44,Layer 3,0.13118203887773394,2.0,169
0.7,45,Layer 3,0.18740291268247689,2.0,169
0.7,46,Layer 3,0.4872475729744401,2.0,169
0.7,47,Layer 3,0.9370145634123848,2.0,169
0.7,48,Layer 3,0.374805825364954,2.0,169
0.7,49,Layer 3,0.6371699031204217,2.0,169
0.7,0,Layer 4,0.7607334507353696,2.0,169
0.7,1,Layer 4,0.6685233354947188,2.0,169
0.7,2,Layer 4,0.5302081626337426,2.0,169
0.7,3,Layer 4,0.7607334507353697,2.0,169
0.7,4,Layer 4,0.41494551858292905,2.0,169
0.7,5,Layer 4,0.48410310501341713,2.0,169
0.7,6,Layer 4,0.899048623596346,2.0,169
0.7,7,Layer 4,0.899048623596346,2.0,169
0.7,8,Layer 4,0.2996828745321154,2.0,169
0.7,9,Layer 4,0.2305252881016272,2.0,169
0.7,10,Layer 4,0.5302081626337425,2.0,169
0.7,11,Layer 4,0.27663034572195255,2.0,169
0.7,12,Layer 4,0.7146283931150443,2.0,169
0.7,13,Layer 4,0.6915758643048815,2.0,169
0.7,14,Layer 4,0.7837859795455324,2.0,169
0.7,15,Layer 4,0.16136770167113912,2.0,169
0.7,16,Layer 4,1.152626440508136,2.0,169
0.7,17,Layer 4,0.9912587388369969,2.0,169
0.7,18,Layer 4,0.5532606914439052,2.0,169
0.7,19,Layer 4,0.322735403342278,2.0,169
0.7,20,Layer 4,0.27663034572195255,2.0,169
0.7,21,Layer 4,0.34578793215244075,2.0,169
0.7,22,Layer 4,0.1383151728609764,2.0,169
0.7,23,Layer 4,0.6224182778743934,2.0,169
0.7,24,Layer 4,0.6685233354947188,2.0,169
0.7,25,Layer 4,0.899048623596346,2.0,169
0.7,26,Layer 4,0.5302081626337426,2.0,169
0.7,27,Layer 4,0.18442023048130174,2.0,169
0.7,28,Layer 4,0.7607334507353697,2.0,169
0.7,29,Layer 4,0.576313220254068,2.0,169
0.7,30,Layer 4,0.5993657490642307,2.0,169
0.7,31,Layer 4,0.2996828745321154,2.0,169
0.7,32,Layer 4,0.34578793215244075,2.0,169
0.7,33,Layer 4,0.6915758643048815,2.0,169
0.7,34,Layer 4,0.1383151728609764,2.0,169
0.7,35,Layer 4,0.7607334507353696,2.0,169
0.7,36,Layer 4,0.25357781691179004,2.0,169
0.7,37,Layer 4,1.1987314981284614,2.0,169
0.7,38,Layer 4,0.2535778169117898,2.0,169
0.7,39,Layer 4,0.2535778169117898,2.0,169
0.7,40,Layer 4,0.9221011524065086,2.0,169
0.7,41,Layer 4,0.5532606914439052,2.0,169
0.7,42,Layer 4,0.9451536812166714,2.0,169
0.7,43,Layer 4,0.1383151728609764,2.0,169
0.7,44,Layer 4,0.18442023048130185,2.0,169
0.7,45,Layer 4,0.18442023048130185,2.0,169
0.7,46,Layer 4,0.6915758643048815,2.0,169
0.7,47,Layer 4,1.1756789693182985,2.0,169
0.7,48,Layer 4,0.2305252881016272,2.0,169
0.7,49,Layer 4,0.9912587388369969,2.0,169
0.75,0,Layer 1,0.5449958026486545,2.0,169
0.75,1,Layer 1,0.8447434941054146,2.0,169
0.75,2,Layer 1,0.5994953829135198,2.0,169
0.75,3,Layer 1,1.5532380375486654,2.0,169
0.75,4,Layer 1,0.4632464322513564,2.0,169
0.75,5,Layer 1,0.790243913840549,2.0,169
0.75,6,Layer 1,1.5259882474162325,2.0,169
0.75,7,Layer 1,0.7629941237081161,2.0,169
0.75,8,Layer 1,1.1717409756946071,2.0,169
0.75,9,Layer 1,0.6267451730459528,2.0,169
0.75,10,Layer 1,0.27249790132432716,2.0,169
0.75,11,Layer 1,0.8719932842378472,2.0,169
0.75,12,Layer 1,1.5259882474162325,2.0,169
0.75,13,Layer 1,1.2262405559594725,2.0,169
0.75,14,Layer 1,0.4359966421189234,2.0,169
0.75,15,Layer 1,0.2452481111918945,2.0,169
0.75,16,Layer 1,0.43599664211892364,2.0,169
0.75,17,Layer 1,0.29974769145675995,2.0,169
0.75,18,Layer 1,0.9264928645027126,2.0,169
0.75,19,Layer 1,0.5177460125162219,2.0,169
0.75,20,Layer 1,0.3542472717216256,2.0,169
0.75,21,Layer 1,0.7357443335756835,2.0,169
0.75,22,Layer 1,0.8719932842378472,2.0,169
0.75,23,Layer 1,0.4632464322513564,2.0,169
0.75,24,Layer 1,0.6267451730459528,2.0,169
0.75,25,Layer 1,1.1989907658270398,2.0,169
0.75,26,Layer 1,1.0627418151648762,2.0,169
0.75,27,Layer 1,0.2452481111918945,2.0,169
0.75,28,Layer 1,0.2452481111918945,2.0,169
0.75,29,Layer 1,0.2724979013243273,2.0,169
0.75,30,Layer 1,0.27249790132432716,2.0,169
0.75,31,Layer 1,0.8992430743702798,2.0,169
0.75,32,Layer 1,0.32699748158919273,2.0,169
0.75,33,Layer 1,0.40874685198649097,2.0,169
0.75,34,Layer 1,0.3814970618540583,2.0,169
0.75,35,Layer 1,1.580487827681098,2.0,169
0.75,36,Layer 1,0.5177460125162219,2.0,169
0.75,37,Layer 1,0.3814970618540583,2.0,169
0.75,38,Layer 1,1.5259882474162327,2.0,169
0.75,39,Layer 1,1.662237198078396,2.0,169
0.75,40,Layer 1,0.89924307437028,2.0,169
0.75,41,Layer 1,1.6077376178135308,2.0,169
0.75,42,Layer 1,0.7084945434432507,2.0,169
0.75,43,Layer 1,0.3542472717216256,2.0,169
0.75,44,Layer 1,1.6077376178135305,2.0,169
0.75,45,Layer 1,0.29974769145676006,2.0,169
0.75,46,Layer 1,0.40874685198649097,2.0,169
0.75,47,Layer 1,0.2724979013243274,2.0,169
0.75,48,Layer 1,0.29974769145675995,2.0,169
0.75,49,Layer 1,0.7084945434432508,2.0,169
0.75,0,Layer 2,0.28119718338577804,2.0,169
0.75,1,Layer 2,1.1031581809749753,2.0,169
0.75,2,Layer 2,0.6056554719078296,2.0,169
0.75,3,Layer 2,0.6056554719078296,2.0,169
0.75,4,Layer 2,0.3028277359539149,2.0,169
0.75,5,Layer 2,0.41098049879459864,2.0,169
0.75,6,Layer 2,0.9084832078617444,2.0,169
0.75,7,Layer 2,0.6272860244759664,2.0,169
0.75,8,Layer 2,0.4542416039308722,2.0,169
0.75,9,Layer 2,0.6705471296122398,2.0,169
0.75,10,Layer 2,0.15141386797695733,2.0,169
0.75,11,Layer 2,0.7138082347485135,2.0,169
0.75,12,Layer 2,0.8003304450210607,2.0,169
0.75,13,Layer 2,1.1680498386793856,2.0,169
0.75,14,Layer 2,0.6272860244759664,2.0,169
0.75,15,Layer 2,0.21630552568136763,2.0,169
0.75,16,Layer 2,0.21630552568136774,2.0,169
0.75,17,Layer 2,0.17304442054509417,2.0,169
0.75,18,Layer 2,0.6921776821803767,2.0,169
0.75,19,Layer 2,0.1946749731132309,2.0,169
0.75,20,Layer 2,0.30282773595391477,2.0,169
0.75,21,Layer 2,0.3244582885220515,2.0,169
0.75,22,Layer 2,0.4542416039308722,2.0,169
0.75,23,Layer 2,0.23793607824950447,2.0,169
0.75,24,Layer 2,0.4975027090671458,2.0,169
0.75,25,Layer 2,0.3893499462264619,2.0,169
0.75,26,Layer 2,0.5623943667715561,2.0,169
0.75,27,Layer 2,0.17304442054509417,2.0,169
0.75,28,Layer 2,0.2595666308176412,2.0,169
0.75,29,Layer 2,0.3244582885220516,2.0,169
0.75,30,Layer 2,0.17304442054509417,2.0,169
0.75,31,Layer 2,0.2595666308176413,2.0,169
0.75,32,Layer 2,0.17304442054509417,2.0,169
0.75,33,Layer 2,0.15141386797695733,2.0,169
0.75,34,Layer 2,0.2811971833857779,2.0,169
0.75,35,Layer 2,0.8219609975891973,2.0,169
0.75,36,Layer 2,0.21630552568136763,2.0,169
0.75,37,Layer 2,0.1946749731132309,2.0,169
0.75,38,Layer 2,0.843591550157334,2.0,169
0.75,39,Layer 2,0.7354387873166501,2.0,169
0.75,40,Layer 2,0.28119718338577804,2.0,169
0.75,41,Layer 2,0.6921776821803767,2.0,169
0.75,42,Layer 2,0.6921776821803767,2.0,169
0.75,43,Layer 2,0.5623943667715561,2.0,169
0.75,44,Layer 2,0.6056554719078296,2.0,169
0.75,45,Layer 2,0.23793607824950447,2.0,169
0.75,46,Layer 2,0.15141386797695733,2.0,169
0.75,47,Layer 2,0.21630552568136774,2.0,169
0.75,48,Layer 2,0.17304442054509417,2.0,169
0.75,49,Layer 2,0.7786998924529238,2.0,169
0.75,0,Layer 3,0.23904221546756865,2.0,169
0.75,1,Layer 3,0.827453822772353,2.0,169
0.75,2,Layer 3,0.22065435273929412,2.0,169
0.75,3,Layer 3,0.6067994700330589,2.0,169
